order_id,city_tier,customer_age,customer_loyalty_score,order_hour,order_day_of_week,order_month,delivery_distance_km,preparation_time_minutes,delivery_time_minutes,estimated_delivery_time,traffic_level_score,weather_severity_score,restaurant_rating,delivery_partner_rating,customer_rating,order_value,delivery_fee,discount_amount,tip_amount,final_amount_paid,number_of_items,cancellation_flag,delayed_delivery_flag,refund_flag,promo_code_used,premium_customer_flag,festival_or_weekend_flag,delivery_partner_experience_years,delivery_efficiency_score
03813ad3-f188-438c-a475-2ab51607b372,3.0,53.0,32.089382,17.0,4.0,4.0,24.211071,40.0,114.0,119.0,5.9,9.9,3.8,5.0,3.5,145.51694,11.529868,27.809395,13.604847,142.84225,1.0,False,False,False,False,False,False,6.0,38.6
d4f05d0f-d328-4462-8d42-4a9185abc56c,2.0,70.0,46.55389,16.0,1.0,3.0,34.74534,37.0,140.0,150.0,9.2,9.8,4.1,4.1,3.3,100.0,4.0441027,29.710354,23.391699,97.72545,8.0,False,False,False,True,False,False,10.0,28.9
488b1b8d-5ec3-4e33-bd61-9fe7d014e066,3.0,75.0,10.586107,23.0,4.0,2.0,18.969019,27.0,79.0,88.0,7.1,3.3,4.0,4.5,4.3,100.0,7.4241614,18.85512,9.780947,98.34999,8.0,True,False,False,True,False,True,4.0,56.4
cc80c9d6-cea3-48c9-a0ae-9eebc94b25a9,1.0,36.0,77.41833,11.0,4.0,7.0,5.750097,46.0,61.0,64.0,1.9,6.1,4.0,3.3,4.1,100.0,13.315686,27.29837,9.723834,95.74115,10.0,False,False,False,False,False,False,8.0,77.0
64b4ab67-4aed-485a-a35d-e741208e6fb8,1.0,60.0,84.97017,2.0,2.0,8.0,14.48683,60.0,109.0,100.0,3.9,5.4,4.7,3.7,3.9,146.72157,1.8754805,26.06062,3.522061,126.058495,2.0,False,False,False,False,False,False,2.0,44.1
62936c8e-6d2a-4490-8fad-29dcb7398e34,2.0,39.0,84.6028,22.0,6.0,9.0,29.371443,51.0,127.0,131.0,1.3,9.4,4.8,4.2,4.0,100.0,10.647891,13.599222,23.02268,120.07135,1.0,False,False,False,True,False,True,9.0,48.7
771251e7-4c2b-4b2f-816c-75204ef421f2,3.0,36.0,78.448784,23.0,3.0,12.0,4.198082,15.0,42.0,40.0,5.2,4.9,3.4,3.8,4.7,100.0,6.7677956,3.4244978,11.902813,115.24611,5.0,True,False,False,True,False,False,11.0,85.2
6d68fad9-3b1c-4c9c-9458-01a641567fb1,2.0,49.0,92.42958,20.0,5.0,6.0,10.995289,49.0,104.0,95.0,7.3,9.2,4.2,5.0,3.4,126.70695,12.231381,26.539974,5.0711274,117.46948,3.0,False,False,False,False,False,False,9.0,46.2
829fc149-ac67-419e-b981-4257d189e561,3.0,51.0,61.60121,18.0,1.0,11.0,13.920666,51.0,105.0,102.0,7.6,7.5,3.8,4.4,2.9,100.0,10.214452,3.4113922,14.567355,121.370415,5.0,False,False,False,True,False,False,15.0,58.6
b6b04a84-f659-4ad0-89af-1f524aae6a56,1.0,45.0,29.383326,14.0,2.0,11.0,17.444094,14.0,97.0,81.0,7.5,7.2,4.0,4.6,4.4,100.0,10.103529,28.626469,4.416123,85.89318,5.0,False,True,False,False,False,False,14.0,60.6
40234d7c-8ee4-465d-aa11-2bff03ae1d37,3.0,54.0,94.88998,7.0,1.0,5.0,23.584671,21.0,96.0,95.0,5.8,5.4,4.2,4.2,3.8,100.0,13.873996,23.931536,13.830439,103.772896,6.0,False,False,False,False,False,False,12.0,63.5
1251367f-ffb7-4141-be31-030ccf464cb5,3.0,22.0,99.61438,13.0,1.0,10.0,12.762414,31.0,64.0,65.0,1.4,3.5,4.0,3.8,3.4,142.77821,3.0978,19.30558,20.366575,146.93701,1.0,False,False,False,True,True,True,6.0,77.2
c5cabd45-0c1a-48fa-bf50-64a1d4406ad6,1.0,34.0,9.515954,1.0,6.0,12.0,37.486454,20.0,111.0,114.0,1.0,1.8,4.2,4.0,4.3,100.0,8.712743,23.953146,7.6953664,92.45496,7.0,False,False,False,True,True,True,1.0,52.7
81a3daa4-2997-4a2a-9744-e5071793e120,2.0,71.0,78.181564,21.0,3.0,2.0,34.94995,54.0,167.0,151.0,4.5,7.5,4.4,4.3,2.9,100.0,8.630036,15.536997,2.2619874,95.35503,6.0,False,True,False,False,True,False,8.0,27.4
523c4364-308a-4e95-aad1-718cc25c6630,3.0,45.0,89.76153,6.0,2.0,12.0,9.148057,21.0,78.0,68.0,8.2,8.2,4.2,3.9,3.5,111.49094,12.503386,18.848442,4.6655645,109.81145,11.0,True,False,False,False,False,False,8.0,54.5
ddc5ba4f-00df-4bb5-b6fd-af3fe83934a8,3.0,42.0,16.537615,1.0,6.0,5.0,23.867914,58.0,124.0,136.0,7.5,9.9,3.8,4.5,2.7,171.90378,14.3157,8.923142,0.5944964,177.89084,7.0,False,False,False,True,False,True,7.0,33.2
1d819839-c263-4ca1-9c93-b6bc2301f4bc,1.0,42.0,43.386337,16.0,1.0,5.0,39.716892,40.0,176.0,159.0,7.5,8.3,3.8,4.5,4.1,142.78703,2.236289,21.961329,16.761444,139.82344,5.0,True,True,True,False,False,False,14.0,27.3
efe450a3-2789-4ef9-b6f1-dba6a3976b64,3.0,27.0,65.264854,15.0,1.0,6.0,10.665716,57.0,89.0,85.0,1.0,7.0,3.5,4.2,4.9,135.75401,14.946144,0.87704813,11.071792,160.8949,2.0,False,False,False,False,False,False,9.0,68.1
9a5bba12-a946-4982-a81f-d3eb5e5ad7c5,3.0,40.0,10.595606,8.0,2.0,8.0,26.512585,6.0,92.0,91.0,6.7,4.1,3.7,3.5,3.7,155.32521,7.4808064,22.861687,5.6684003,145.61273,5.0,False,False,False,True,True,False,11.0,63.4
e6f30f82-2308-489b-b79f-3560e2ca57e9,2.0,59.0,1.470204,20.0,3.0,3.0,14.220466,15.0,59.0,55.0,1.0,3.5,5.0,4.9,3.6,136.09943,5.191627,2.7507508,21.660686,160.20099,5.0,False,False,False,False,False,False,8.0,83.6
ca0a1142-8f71-4fd6-b762-1e6f0e47e8c8,2.0,47.0,79.17658,15.0,6.0,9.0,17.44266,51.0,107.0,115.0,8.2,9.4,3.7,4.1,5.0,169.99599,7.809156,18.021997,3.0769682,162.86012,2.0,True,False,False,True,False,True,8.0,41.1
1ce4dc1c-de40-4fe9-8ad0-05f40c7ecb7a,3.0,48.0,22.410412,22.0,1.0,12.0,2.4772682,46.0,59.0,57.0,1.8,7.1,3.6,5.0,4.3,100.0,10.160731,10.937383,22.922543,122.14589,11.0,True,False,False,False,False,False,6.0,73.0
134ae065-f953-4bab-9a33-f257c1c12461,1.0,25.0,73.07998,9.0,6.0,10.0,3.0093641,13.0,36.0,38.0,8.9,1.6,4.2,4.5,5.0,100.0,13.305614,16.698664,17.280376,113.88733,10.0,True,False,False,False,False,True,13.0,88.8
c5d945d3-fb21-4326-a5e5-ce1c76e6c432,3.0,71.0,11.893695,23.0,3.0,8.0,17.898636,19.0,87.0,90.0,9.9,6.9,4.1,4.1,4.1,104.70624,3.6173685,24.806065,7.803132,91.32068,8.0,True,False,False,False,False,False,2.0,38.6
528a95b6-4086-450c-8234-57ec0de8b737,1.0,47.0,99.94712,22.0,1.0,8.0,11.540673,21.0,76.0,68.0,8.1,4.3,4.0,4.4,4.1,122.11155,8.780715,9.988297,23.623579,144.52754,3.0,False,False,False,True,False,False,12.0,68.5
61d49085-2c8b-4ee4-b4fd-a87f178714de,1.0,19.0,94.8218,20.0,5.0,8.0,9.779598,44.0,78.0,80.0,3.5,9.1,4.7,3.4,4.8,100.0,12.717758,25.034657,22.669485,110.352585,3.0,True,False,False,True,False,False,8.0,62.6
28b6cf95-ed3b-4f44-8fd7-b37b5be92c25,3.0,23.0,9.958344,9.0,6.0,8.0,24.270693,15.0,85.0,84.0,4.0,2.5,4.3,4.6,3.9,125.219154,1.9741769,1.2591109,19.477911,145.41214,7.0,True,False,False,True,False,True,11.0,74.0
4c1fdd1b-f207-409a-b315-9ef98e849409,1.0,65.0,39.8373,22.0,5.0,2.0,28.819056,34.0,118.0,115.0,3.6,5.7,3.9,5.0,4.1,100.0,5.3392406,1.1976509,24.6461,128.78769,5.0,False,False,False,True,False,False,4.0,44.2
3a7540a9-dd33-40ea-88b1-7f8c5230d7a8,3.0,39.0,52.97236,6.0,1.0,2.0,10.476037,54.0,89.0,81.0,3.8,2.9,3.9,3.4,2.7,128.00784,2.7445912,9.580848,14.111919,135.28351,4.0,False,False,False,False,False,True,2.0,56.0
f6f55b3b-8396-4768-be37-147c46bd37c5,3.0,35.0,0.3600865,3.0,2.0,5.0,11.647038,26.0,91.0,81.0,9.6,7.6,3.9,4.1,5.0,100.0,11.3174715,23.757456,20.363104,107.92312,10.0,False,False,False,False,False,False,4.0,40.2
82c0389b-a6a7-497c-a860-0a7556f5920b,3.0,33.0,99.00171,20.0,6.0,8.0,36.589794,60.0,159.0,159.0,4.9,6.8,4.5,4.2,4.2,100.0,9.83671,1.8029085,2.7915785,110.82538,8.0,False,False,False,True,False,True,10.0,34.4
fe1363e5-6d41-465b-9652-7e21650d66f0,3.0,42.0,88.08376,8.0,5.0,11.0,38.88187,30.0,132.0,135.0,1.0,8.1,4.0,4.6,3.9,121.25077,6.5955863,3.17129,5.607692,130.28276,3.0,True,False,False,True,False,False,6.0,43.8
10521fe8-1799-42c4-8856-b82786d9b6e3,1.0,53.0,24.258427,17.0,6.0,4.0,24.668966,32.0,127.0,112.0,6.5,7.6,3.3,5.0,4.5,162.19385,9.323058,20.233994,17.842264,169.12517,8.0,False,True,False,False,False,True,5.0,33.8
896c8632-1d38-43df-95dd-e59c9eea5afb,2.0,23.0,27.540546,3.0,4.0,11.0,11.14758,6.0,33.0,54.0,8.4,2.9,4.1,4.4,3.4,100.0,3.3897233,10.578916,0.23021764,93.04102,5.0,False,False,False,True,False,False,15.0,92.6
55f84c7f-07e0-49e7-a613-6ae0a6ca92d8,2.0,40.0,74.0745,21.0,5.0,4.0,32.37605,53.0,150.0,143.0,9.8,0.1,3.4,5.0,3.7,100.0,4.0074944,18.74609,17.97843,103.23984,5.0,False,False,False,False,False,False,13.0,43.7
0e2a47e3-7514-4e1a-9feb-da1c297b07eb,2.0,43.0,95.587875,15.0,4.0,8.0,1.0895158,59.0,72.0,73.0,6.1,7.2,5.0,4.3,4.3,149.07156,4.6255875,9.334202,4.4564724,148.81943,10.0,False,False,False,True,False,False,13.0,71.6
7bd1d7ad-bd0d-4f4e-962c-3b6fbb1b4275,2.0,50.0,82.455666,1.0,3.0,11.0,5.3177805,21.0,56.0,51.0,5.6,6.5,3.7,4.4,4.0,100.0,3.4704437,4.060111,10.131482,109.54182,12.0,False,False,False,False,False,False,4.0,63.8
7c5e432d-2ea1-4364-8bd3-70e6119d46c4,3.0,57.0,36.977936,9.0,3.0,5.0,10.209689,50.0,70.0,70.0,1.0,1.4,4.0,4.3,4.2,100.0,8.896243,13.74116,2.191678,97.34676,10.0,False,False,False,True,False,False,1.0,69.7
9a92ddba-13c2-410e-955a-6f4e26e6b11b,2.0,61.0,99.0803,14.0,5.0,9.0,32.928677,33.0,144.0,134.0,6.5,8.5,4.2,4.7,4.1,100.0,11.265307,22.494204,24.120316,112.89142,12.0,True,False,False,True,False,False,5.0,25.6
fa59ce89-2c5e-4c4f-89ac-14dbf7a22123,1.0,24.0,24.232307,18.0,2.0,11.0,14.980945,41.0,84.0,81.0,5.0,0.7,4.0,4.0,4.3,131.42532,11.023139,18.282825,6.2399106,130.40555,10.0,False,False,False,True,False,False,15.0,82.4
1a73ce06-5b35-41cc-9edd-2a67a0272a19,3.0,38.0,90.00342,8.0,2.0,7.0,35.225063,8.0,97.0,108.0,2.8,5.6,4.0,4.5,3.3,100.0,14.775672,0.91006637,8.212624,122.07823,7.0,True,False,False,False,False,False,4.0,54.4
12a71a40-081a-4849-94e9-6fb3e839ea6c,1.0,19.0,26.295961,7.0,2.0,2.0,5.7945857,5.0,33.0,45.0,8.5,6.2,4.3,3.7,4.7,100.0,12.995874,20.474087,17.352654,109.87444,6.0,False,False,False,False,False,False,11.0,80.3
608dd82a-0bb3-4868-aa10-59221b12b837,3.0,71.0,26.454584,3.0,4.0,3.0,26.595354,48.0,118.0,120.0,1.0,8.7,4.8,4.1,3.7,100.0,9.86516,23.21359,18.629406,105.280975,9.0,False,False,False,False,False,False,10.0,55.8
51e3ca02-a1aa-4cf8-8c7e-7bb7688bc35a,1.0,69.0,83.59511,5.0,6.0,9.0,13.276903,26.0,75.0,70.0,3.0,6.6,4.4,3.9,4.0,144.53685,0.77920294,22.26556,2.1725075,125.223,5.0,False,False,False,False,False,True,15.0,81.1
7ba0a483-13bb-41cc-b4a9-cd471bd14e33,3.0,52.0,71.442444,3.0,1.0,6.0,3.0949595,53.0,66.0,56.0,1.0,2.3,4.8,4.2,3.7,100.0,14.443109,4.901328,4.9645605,114.50634,2.0,False,False,False,True,False,False,5.0,77.1
a3377a4b-70fa-4114-b7dc-d16e4e9bc435,2.0,52.0,64.35846,11.0,2.0,11.0,27.51449,6.0,82.0,87.0,5.3,1.7,3.6,4.1,3.8,184.68463,10.565995,1.2613957,16.542625,210.53186,2.0,False,False,False,False,True,False,3.0,59.4
33caa3f6-1b0e-4ca8-b877-a17e7b792328,3.0,53.0,42.968296,22.0,1.0,8.0,9.721683,10.0,37.0,55.0,4.3,9.7,4.2,4.2,4.0,100.0,3.204977,24.37416,12.629302,81.12584,8.0,False,False,False,True,False,False,7.0,74.6
306e2642-b407-445d-8bf5-881e7852ec72,2.0,71.0,0.7728665,15.0,1.0,5.0,6.3400474,15.0,44.0,41.0,2.5,5.1,4.2,3.8,4.4,103.31223,6.4399896,1.2270615,20.257307,128.78247,5.0,False,False,False,False,True,False,5.0,78.8
1e8e9900-dc8e-4ca3-8cd8-146286a61644,2.0,73.0,94.16938,8.0,3.0,7.0,21.011427,34.0,102.0,102.0,4.4,9.1,4.3,3.5,4.5,134.87222,4.4857917,23.837315,20.435202,135.9559,12.0,False,False,False,False,False,False,12.0,58.4
1c573411-0ab3-4d28-8934-70398b2f9416,2.0,45.0,65.54569,1.0,1.0,11.0,19.238401,46.0,90.0,89.0,1.1,1.6,4.7,3.7,4.2,100.0,4.870872,26.22793,24.757023,103.39996,9.0,False,False,False,False,True,False,6.0,70.2
276c0c8b-23c4-47d1-a6c9-6d212dbeec5b,2.0,52.0,57.369038,13.0,4.0,8.0,38.164776,22.0,121.0,130.0,7.8,1.0,4.0,4.6,3.7,100.0,14.607535,14.638318,1.8277223,101.79694,2.0,False,False,False,True,True,False,2.0,38.1
4e13aa7c-0d6c-4deb-9641-4a6769d4a480,2.0,70.0,64.41293,3.0,3.0,12.0,23.811678,22.0,100.0,90.0,1.0,7.3,3.9,3.8,4.2,100.0,2.3074613,8.512411,16.213455,110.00851,1.0,False,False,False,False,True,False,7.0,59.6
c97be2a4-f72d-4f82-8a14-7cb463277a31,1.0,20.0,48.437683,15.0,4.0,3.0,16.634426,20.0,72.0,79.0,6.5,5.5,4.3,4.4,4.1,100.0,9.941145,7.5010314,16.219534,118.659645,4.0,False,False,False,False,False,False,8.0,64.4
3612a6bd-5014-425f-b064-381b06b0555c,2.0,54.0,55.850704,21.0,3.0,3.0,27.998062,54.0,134.0,132.0,2.3,9.5,3.3,4.1,4.0,145.6515,10.235907,25.861479,9.097579,139.1235,5.0,False,False,False,True,True,False,8.0,41.9
08329fa0-fa4b-41b4-a3e3-e22cd5cc705d,3.0,60.0,94.97606,16.0,5.0,5.0,33.406006,60.0,150.0,148.0,5.6,3.5,4.0,4.5,4.3,100.0,9.662136,0.6995169,1.0709479,110.03357,12.0,True,False,False,True,True,False,13.0,47.0
6142cc5a-cf02-4c4e-8571-d06e4750ff68,3.0,50.0,32.54147,0.0,6.0,4.0,34.865757,16.0,125.0,121.0,8.5,3.0,4.0,4.1,3.3,100.0,11.0470915,18.080389,18.868885,111.83559,6.0,False,False,False,True,False,True,12.0,50.1
c0b50902-bb95-48a8-94cc-32ba8da2f027,3.0,26.0,36.960007,8.0,5.0,6.0,27.839073,49.0,110.0,116.0,2.5,1.3,3.7,5.0,2.9,131.48152,4.261889,13.154262,14.692336,137.28148,6.0,False,False,True,True,False,False,6.0,59.8
7baca2e3-da9a-4a8e-a90d-764533d42d27,1.0,42.0,87.933525,1.0,6.0,6.0,30.441284,28.0,121.0,128.0,7.4,10.0,4.6,5.0,4.7,149.32794,4.187689,0.96333706,13.261348,165.81364,8.0,False,False,False,True,False,True,1.0,23.6
309ad41d-589e-4983-8e7c-e349b0f7e3f5,3.0,68.0,4.511104,21.0,6.0,4.0,0.11691773,48.0,64.0,57.0,2.9,8.2,3.6,4.1,3.9,111.989685,13.623653,15.095527,11.532513,122.05032,3.0,False,False,False,True,True,True,5.0,65.3
7fd80364-d5c2-4d53-85bd-c4ec5dfe8d6f,3.0,72.0,57.019505,21.0,1.0,6.0,26.461504,13.0,104.0,100.0,6.3,7.0,4.0,4.0,4.2,145.95241,2.546987,25.269419,10.443877,133.67386,6.0,False,False,False,True,False,False,3.0,40.7
ba0e2c95-debb-455f-9f26-d073fbea7aee,2.0,37.0,49.272984,23.0,6.0,12.0,4.511983,10.0,35.0,32.0,2.4,5.0,4.2,5.0,3.5,100.0,12.714125,6.7531343,2.2596357,108.22063,3.0,False,False,False,False,False,True,7.0,86.3
e40e41bf-ea9c-47ed-92bf-8b9a2b3ddfa6,1.0,50.0,77.46188,10.0,5.0,4.0,2.333307,18.0,54.0,45.0,9.6,4.0,4.7,3.8,4.7,100.0,2.2551844,21.767305,16.03329,96.52117,2.0,False,False,False,True,False,False,1.0,55.0
0e619743-dd49-495d-a572-94875923addf,3.0,34.0,69.39278,10.0,5.0,6.0,12.517802,5.0,58.0,55.0,6.8,3.8,4.1,4.2,4.2,129.06053,4.083671,0.47949898,19.842346,152.50705,2.0,False,False,False,False,False,False,1.0,59.3
d99ad87c-16a6-4fe3-89f5-da3c96e10d21,2.0,60.0,65.94477,7.0,6.0,5.0,5.7844195,46.0,73.0,76.0,6.6,8.0,4.5,4.2,3.9,144.27109,6.7764826,26.351091,18.224989,142.92148,6.0,False,False,False,True,False,True,14.0,70.8
0fbfc8be-732c-41ac-a916-df106c52f579,2.0,72.0,29.024303,9.0,4.0,2.0,35.08189,56.0,150.0,146.0,3.3,4.6,4.4,4.2,4.2,115.70221,13.290667,25.218132,13.708374,117.48312,7.0,False,False,False,False,True,False,10.0,44.5
b7be1fbf-fe75-4c9d-a436-3177a5e7d98b,3.0,23.0,66.414116,5.0,5.0,12.0,23.18774,29.0,112.0,108.0,9.4,5.6,4.2,3.5,3.0,112.461945,12.228104,3.2685921,11.874493,133.29594,8.0,False,False,False,True,False,False,9.0,44.2
59ae410a-df99-4c40-951f-f7271ce0ea19,3.0,48.0,31.4884,16.0,2.0,5.0,15.65176,31.0,84.0,80.0,1.0,9.5,3.6,4.4,4.2,142.87358,3.3815472,11.032728,13.616492,148.8389,4.0,False,False,False,True,True,False,8.0,64.6
7eb0777b-6e8c-4225-b90e-87e1d2a99b95,2.0,64.0,65.81686,11.0,6.0,7.0,25.434326,55.0,112.0,119.0,3.1,3.8,3.5,3.8,4.8,100.0,9.36572,29.51279,8.376028,88.22896,8.0,False,False,False,False,True,True,11.0,63.1
a769fbdc-4a39-4feb-8b8d-bb5c8a906901,3.0,62.0,35.43398,11.0,5.0,4.0,18.455975,52.0,98.0,106.0,5.0,5.5,4.1,4.8,4.2,137.72815,2.4258847,2.9147115,16.185957,153.4253,11.0,True,False,False,False,True,False,4.0,49.8
179627f5-b22c-4518-8959-b20aa32e4dfe,3.0,43.0,38.374065,13.0,5.0,2.0,37.56728,58.0,168.0,161.0,5.4,6.5,3.9,3.6,4.1,149.1395,6.4638643,8.737537,12.433536,159.29936,7.0,False,False,False,True,False,False,14.0,37.4
96f43272-e14e-4f6b-bc7e-6b6352e020ab,2.0,47.0,50.364742,3.0,3.0,5.0,22.733126,57.0,108.0,109.0,1.3,2.5,4.5,4.2,3.8,100.0,6.0630164,27.660862,20.547464,98.949615,8.0,False,False,False,False,False,False,4.0,57.6
74c8328d-d23c-49b0-a833-5ecafd5e9867,2.0,69.0,49.900013,18.0,1.0,7.0,15.447767,15.0,54.0,70.0,8.3,1.8,4.4,3.3,4.6,100.0,4.8487267,15.590256,5.3321323,94.59061,1.0,False,False,False,False,False,False,9.0,75.3
583b5e20-c1a6-46f1-adb9-f1a8e457f5f8,2.0,32.0,6.2222686,15.0,3.0,2.0,38.96149,50.0,147.0,158.0,7.3,3.7,4.0,3.3,4.7,109.46735,0.5573308,28.82381,6.277946,87.478806,7.0,False,False,False,False,True,False,7.0,33.6
5f24f00a-d896-467f-80bc-58370a82440b,3.0,29.0,75.65776,3.0,5.0,1.0,17.127483,15.0,70.0,81.0,8.5,5.8,3.6,3.9,3.8,100.0,0.91558594,19.19104,24.02812,105.75266,4.0,False,False,False,False,False,False,12.0,67.9
cb3913c8-21a4-4198-b0c9-73f80bf51ad7,3.0,49.0,51.035904,13.0,6.0,8.0,3.3370895,28.0,60.0,51.0,4.5,7.7,4.3,3.9,4.2,168.14139,2.4068577,23.149145,7.961649,155.36075,10.0,False,False,False,False,False,True,14.0,80.6
66434bb1-1a15-49d8-bf43-6dfc5f0374bc,3.0,19.0,91.04269,13.0,2.0,5.0,11.876805,48.0,93.0,93.0,7.6,6.8,3.6,4.8,4.1,100.0,11.419464,24.488873,23.205696,110.136284,5.0,False,False,False,True,True,False,14.0,62.6
67c22c8c-bbfb-459b-9c02-a044e18b8859,1.0,35.0,95.70859,18.0,3.0,9.0,23.22049,53.0,121.0,121.0,7.6,3.8,3.8,4.2,4.2,100.0,12.958677,25.683165,9.117166,96.39268,5.0,False,False,False,True,False,False,9.0,46.9
56e55d0d-bb1f-4876-ac46-02299c693395,2.0,23.0,1.6197393,0.0,1.0,7.0,34.262157,28.0,121.0,124.0,4.5,4.3,3.7,4.7,3.6,177.23944,10.115182,7.9755025,9.363012,188.74214,8.0,True,False,False,True,True,False,15.0,63.1
e132390a-b3ab-49c2-ade6-756b98bd3d11,1.0,58.0,72.45796,1.0,3.0,9.0,21.254688,16.0,70.0,78.0,2.6,4.4,4.0,4.0,4.6,100.0,0.22284576,26.978436,2.0131602,75.25757,7.0,False,False,False,True,False,False,2.0,63.8
ff143c14-c68e-46c6-955b-302163a36a6d,1.0,27.0,98.94219,2.0,1.0,10.0,37.564156,55.0,156.0,150.0,5.1,1.1,4.6,4.4,4.3,100.0,6.2827983,22.97991,22.816332,106.11922,1.0,False,False,False,True,False,False,11.0,45.6
4d1ba3fe-a968-4e27-ad0a-4bee1504b9ce,3.0,50.0,85.467384,14.0,5.0,11.0,10.798739,49.0,95.0,90.0,8.7,4.4,4.1,3.9,4.7,134.22165,4.3362455,17.490316,8.267546,129.33513,6.0,False,False,False,True,False,False,9.0,54.2
12655b92-32d1-4c38-8605-5ebfc7834565,1.0,71.0,17.553806,21.0,6.0,10.0,29.842777,37.0,110.0,116.0,2.7,4.0,3.9,3.9,3.4,149.1209,7.7932897,12.782459,6.8181033,150.94983,4.0,False,False,False,True,False,True,11.0,64.4
905b17fc-a8a3-41c8-bde4-0af68bcc8415,3.0,25.0,37.788696,15.0,1.0,3.0,7.8886523,45.0,80.0,69.0,5.2,1.9,3.4,3.5,3.4,100.0,0.02805269,10.514232,9.49843,99.01225,4.0,False,True,False,False,False,False,5.0,63.8
b646ea54-44e4-4b42-97ac-70b171a763c8,2.0,36.0,45.669796,20.0,4.0,2.0,36.356735,16.0,124.0,118.0,7.1,0.3,4.3,4.3,5.0,100.0,11.32901,26.688602,12.800249,97.44066,2.0,False,False,False,True,False,False,4.0,43.0
c2e996df-7e07-421f-ad5f-f8393074a952,3.0,27.0,8.331193,19.0,6.0,12.0,17.755686,41.0,96.0,103.0,9.7,4.2,3.7,4.3,4.6,164.44936,8.321004,6.212088,10.564768,177.12303,6.0,False,False,False,False,False,True,11.0,55.7
bc011060-455c-4569-ac7c-c8ed0e1ce5f5,3.0,68.0,30.695261,0.0,4.0,3.0,2.4167712,41.0,53.0,55.0,7.2,1.1,4.2,4.5,3.6,100.0,2.2345042,16.54755,19.569994,105.25695,10.0,True,False,False,False,True,False,3.0,68.1
015f0655-267e-4dda-bbde-1b4a42dfe47b,1.0,39.0,22.163414,17.0,6.0,7.0,1.9840089,60.0,66.0,69.0,4.5,4.6,3.9,4.3,4.5,108.50114,8.354561,2.8702068,22.361704,136.3472,4.0,False,False,False,False,False,True,10.0,75.7
e29b541b-2075-43a8-8396-a72486f275fc,2.0,75.0,76.45741,20.0,6.0,11.0,27.995293,37.0,111.0,109.0,2.2,3.4,4.5,5.0,3.7,146.93251,13.560554,3.7192988,12.336379,169.11015,3.0,False,False,True,True,True,True,6.0,56.9
d03edaaa-9794-432c-b890-30bd1e4e07e5,3.0,57.0,1.8518878,15.0,5.0,4.0,30.244026,37.0,117.0,128.0,7.2,5.8,4.0,4.3,3.1,100.0,7.614681,17.637783,2.7892258,92.76612,9.0,False,False,False,False,True,False,6.0,40.9
a387a976-f1b0-4488-b81f-c220ecfd6829,2.0,34.0,14.268188,16.0,1.0,9.0,16.332636,48.0,93.0,99.0,3.2,8.7,4.1,4.6,2.8,187.93848,4.772811,4.4818764,16.48059,204.70999,3.0,False,False,False,False,True,True,2.0,47.0
dc26eae8-1f90-47df-98b9-85fdbfa4e0eb,1.0,26.0,20.893757,23.0,3.0,5.0,29.08834,11.0,97.0,91.0,3.5,1.4,4.3,4.1,4.0,132.89731,3.07799,0.54350746,13.154443,148.58623,2.0,False,False,False,False,False,False,12.0,73.7
f30b9349-ff09-4c90-a533-f5e8a128152f,3.0,66.0,55.957317,11.0,3.0,2.0,2.745232,20.0,25.0,38.0,6.5,1.3,5.0,3.8,4.9,130.00533,11.798152,26.156605,20.912365,136.55925,10.0,False,False,False,False,False,False,3.0,80.4
415f38e4-b610-43d9-9ad3-61051d665ad7,3.0,71.0,78.89827,13.0,1.0,9.0,22.579788,27.0,92.0,94.0,6.7,1.9,4.5,4.5,4.8,100.0,11.01878,12.062464,24.523983,123.4803,4.0,True,False,False,True,False,False,10.0,64.9
9b2d9ff9-aeea-4f7b-9ae9-512ce291fee6,3.0,34.0,73.78211,18.0,1.0,6.0,1.413147,13.0,37.0,47.0,9.3,9.4,4.1,4.2,4.7,147.23206,5.3195662,16.603573,13.795237,149.74329,3.0,False,False,False,False,False,False,5.0,61.5
8c3f3bb5-c74e-4911-93ea-8cc25fcbd924,3.0,39.0,47.338223,5.0,5.0,11.0,12.617739,55.0,97.0,90.0,1.4,8.1,4.1,4.5,4.5,125.86999,11.510124,6.0645957,10.792862,142.10837,1.0,False,False,False,False,False,False,6.0,57.0
2f969c50-772c-4d9e-9ba0-ac8ae2c7a211,1.0,40.0,41.719433,19.0,2.0,1.0,9.690023,40.0,75.0,72.0,7.7,0.5,3.9,4.3,4.2,108.54289,4.776423,14.544684,2.3335948,101.10822,9.0,False,False,False,True,False,True,13.0,77.2
7af102fe-b13e-42ce-8f16-49fd4507c6d4,1.0,32.0,88.75348,5.0,5.0,9.0,12.976079,55.0,78.0,90.0,1.0,8.0,3.7,3.9,4.6,100.0,6.848954,19.694105,1.425456,88.58031,10.0,False,False,False,True,False,False,15.0,81.8
e55b46a4-e931-4ad9-bdcb-848f4519dd41,2.0,45.0,15.44891,10.0,3.0,8.0,6.1395526,51.0,66.0,74.0,5.0,5.2,3.9,4.6,2.9,100.0,12.905019,17.54741,12.84434,108.20195,7.0,False,False,False,True,False,False,11.0,75.6
